Product_ID,Product_Category,Orders,Actual_Returns,Actual_Return_Rate,Avg_Risk_Score,Avg_Price,Avg_Discount,Risk_Rank
PROD00006225,Electronics,1,1,100.0,0.5846,6.37,25.24,1216
PROD00007282,Clothing,1,1,100.0,0.5846,491.32,26.51,1217
PROD00004258,Electronics,1,0,0.0,0.5844,210.74,1.33,1218
PROD00008198,Books,1,1,100.0,0.5843,249.49,29.92,1219
PROD00006016,Clothing,1,1,100.0,0.5843,368.12,35.34,1220
PROD00004593,Clothing,1,0,0.0,0.5842,28.72,5.01,1221
PROD00001442,Toys,1,1,100.0,0.5842,490.27,38.89,1222
PROD00006509,Toys,1,1,100.0,0.5842,350.04,21.36,1223
PROD00000693,Books,1,0,0.0,0.5841,368.46,0.02,1224
PROD00008847,Books,1,1,100.0,0.5841,60.72,27.31,1225
PROD00004605,Toys,1,0,0.0,0.5841,114.55,41.71,1226
PROD00003405,Toys,1,1,100.0,0.5841,191.79,43.94,1227
PROD00001657,Books,1,1,100.0,0.584,472.63,21.3,1228
PROD00004986,Home,1,1,100.0,0.584,153.6,29.61,1229
PROD00005423,Books,1,1,100.0,0.584,158.46,39.19,1230
PROD00005703,Clothing,1,0,0.0,0.584,470.4,8.2,1231
PROD00009767,Electronics,1,0,0.0,0.5839,169.66,17.12,1232
PROD00008869,Electronics,1,1,100.0,0.5838,210.0,22.92,1233
PROD00009367,Electronics,1,0,0.0,0.5838,226.51,45.86,1234
PROD00002908,Books,1,0,0.0,0.5838,73.33,30.29,1235
PROD00004852,Electronics,1,1,100.0,0.5837,364.99,3.87,1236
PROD00001369,Home,1,1,100.0,0.5836,327.77,25.27,1237
PROD00002891,Home,1,0,0.0,0.5836,368.87,21.04,1238
PROD00001575,Books,1,0,0.0,0.5836,455.07,26.2,1239
PROD00001229,Clothing,1,0,0.0,0.5836,237.41,15.85,1240
PROD00007337,Books,1,1,100.0,0.5835,470.65,46.22,1241
PROD00003285,Books,1,1,100.0,0.5835,289.71,8.26,1242
PROD00002985,Books,1,1,100.0,0.5835,491.24,1.65,1243
PROD00008495,Electronics,1,0,0.0,0.5835,18.41,47.99,1244
PROD00009584,Electronics,1,0,0.0,0.5835,472.83,17.2,1245
PROD00004413,Home,1,0,0.0,0.5835,478.71,47.38,1246
PROD00001504,Toys,1,1,100.0,0.5835,23.68,23.0,1247
PROD00004598,Toys,1,1,100.0,0.5834,10.49,21.93,1248
PROD00001928,Clothing,1,1,100.0,0.5834,166.01,48.87,1249
PROD00009252,Home,1,0,0.0,0.5833,41.88,34.67,1250
PROD00009274,Electronics,1,1,100.0,0.5832,81.86,18.81,1251
PROD00001034,Books,1,1,100.0,0.5832,52.81,0.37,1252
PROD00006483,Books,1,0,0.0,0.5831,486.03,32.85,1253
PROD00001115,Home,1,0,0.0,0.5831,483.36,24.87,1254
PROD00001979,Toys,1,0,0.0,0.5831,427.95,9.16,1255
PROD00005409,Electronics,1,1,100.0,0.583,41.67,3.8,1256
PROD00009275,Home,1,0,0.0,0.583,86.71,12.83,1257
PROD00001881,Clothing,1,0,0.0,0.583,17.41,6.13,1258
PROD00009458,Books,1,1,100.0,0.583,485.83,43.9,1259
PROD00008783,Toys,1,1,100.0,0.5829,290.92,15.24,1260
PROD00001939,Electronics,1,1,100.0,0.5829,458.45,31.26,1261
PROD00000400,Books,1,0,0.0,0.5829,121.74,18.48,1262
PROD00004008,Electronics,1,0,0.0,0.5829,248.23,40.97,1263
PROD00001901,Electronics,1,1,100.0,0.5829,48.91,13.23,1264
PROD00001447,Clothing,1,0,0.0,0.5828,411.48,25.63,1265
PROD00004687,Toys,1,1,100.0,0.5827,232.73,32.34,1266
PROD00000935,Clothing,1,1,100.0,0.5827,119.12,27.23,1267
PROD00004338,Electronics,1,0,0.0,0.5827,91.4,5.36,1268
PROD00000933,Home,1,0,0.0,0.5827,278.39,13.02,1269
PROD00005502,Clothing,1,0,0.0,0.5826,82.08,26.88,1270
PROD00000398,Electronics,1,0,0.0,0.5826,215.26,22.72,1271
PROD00008516,Books,1,0,0.0,0.5825,379.09,25.84,1272
PROD00007864,Electronics,1,0,0.0,0.5825,451.76,11.01,1273
PROD00001500,Books,1,1,100.0,0.5825,5.6,30.21,1274
PROD00001677,Clothing,1,1,100.0,0.5825,469.43,9.07,1275
PROD00005238,Clothing,1,1,100.0,0.5824,24.07,0.03,1276
PROD00006664,Toys,1,0,0.0,0.5823,191.46,0.74,1277
PROD00001315,Home,1,0,0.0,0.5823,186.63,13.71,1278
PROD00007697,Toys,1,0,0.0,0.5823,399.83,27.99,1279
PROD00002513,Toys,1,1,100.0,0.5822,224.42,49.01,1280
PROD00000223,Clothing,1,1,100.0,0.5822,409.65,43.1,1281
PROD00006064,Clothing,1,1,100.0,0.5822,163.75,6.34,1282
PROD00003646,Home,1,0,0.0,0.5821,396.16,37.43,1283
PROD00000830,Electronics,1,1,100.0,0.5821,489.06,29.77,1284
PROD00000076,Electronics,1,0,0.0,0.5821,139.6,13.87,1285
PROD00002577,Electronics,1,1,100.0,0.582,420.95,48.6,1286
PROD00006072,Clothing,1,0,0.0,0.582,21.43,3.19,1287
PROD00002569,Books,1,1,100.0,0.582,8.63,49.29,1288
PROD00007358,Books,1,0,0.0,0.582,290.29,18.17,1289
PROD00000790,Clothing,1,1,100.0,0.582,484.56,32.69,1290
PROD00006872,Clothing,1,0,0.0,0.582,244.37,37.37,1291
PROD00004143,Electronics,1,0,0.0,0.582,400.82,28.72,1292
PROD00007038,Toys,1,1,100.0,0.5818,254.71,40.86,1293
PROD00006438,Books,1,0,0.0,0.5818,317.76,4.26,1294
PROD00007480,Home,1,1,100.0,0.5818,241.11,40.58,1295
PROD00001085,Home,1,0,0.0,0.5817,449.46,14.84,1296
PROD00000073,Clothing,1,0,0.0,0.5817,283.14,17.53,1297
PROD00000066,Books,1,0,0.0,0.5817,142.71,19.05,1298
PROD00009037,Electronics,1,0,0.0,0.5817,155.4,27.44,1299
PROD00001904,Clothing,1,1,100.0,0.5817,330.35,18.32,1300
PROD00000226,Books,1,0,0.0,0.5817,143.01,46.55,1301
PROD00002981,Electronics,1,1,100.0,0.5816,156.65,42.82,1302
PROD00001360,Electronics,1,1,100.0,0.5815,363.26,46.42,1303
PROD00003718,Home,1,0,0.0,0.5815,127.95,35.96,1304
PROD00003555,Clothing,1,1,100.0,0.5815,36.07,44.3,1305
PROD00008028,Toys,1,1,100.0,0.5814,418.27,17.82,1306
PROD00005520,Books,1,1,100.0,0.5814,170.38,27.14,1307
PROD00008652,Clothing,1,1,100.0,0.5814,217.29,35.56,1308
PROD00007183,Books,1,1,100.0,0.5813,326.8,30.67,1309
PROD00001604,Toys,1,0,0.0,0.5813,10.71,48.74,1310
PROD00004514,Clothing,1,1,100.0,0.5813,19.25,2.44,1311
PROD00008753,Clothing,1,0,0.0,0.5812,197.79,7.53,1312
PROD00004312,Books,1,0,0.0,0.5812,376.71,48.34,1313
PROD00002382,Clothing,1,1,100.0,0.5811,207.41,41.67,1314
PROD00006471,Electronics,1,1,100.0,0.5811,427.95,28.29,1315
PROD00002212,Books,1,1,100.0,0.581,82.44,33.56,1316
PROD00008883,Electronics,1,0,0.0,0.581,355.26,35.66,1317
PROD00007400,Clothing,1,0,0.0,0.581,456.33,17.45,1318
PROD00007298,Toys,1,1,100.0,0.581,125.03,38.55,1319
PROD00004509,Home,1,1,100.0,0.5809,33.99,6.0,1320
PROD00009006,Clothing,1,1,100.0,0.5809,331.84,42.03,1321
PROD00000466,Toys,1,0,0.0,0.5809,492.8,44.15,1322
PROD00006132,Books,1,1,100.0,0.5808,102.12,36.51,1323
PROD00001799,Clothing,1,1,100.0,0.5808,262.35,46.65,1324
PROD00004233,Books,1,0,0.0,0.5807,186.45,7.42,1325
PROD00004573,Clothing,1,1,100.0,0.5807,147.62,24.74,1326
PROD00007756,Clothing,1,0,0.0,0.5807,195.14,12.35,1327
PROD00008621,Electronics,1,1,100.0,0.5806,96.63,34.67,1328
PROD00008700,Clothing,1,1,100.0,0.5806,37.74,33.43,1329
PROD00008247,Electronics,1,0,0.0,0.5806,384.47,10.79,1330
PROD00001538,Clothing,1,0,0.0,0.5805,433.06,9.95,1331
PROD00008277,Electronics,1,1,100.0,0.5805,62.82,0.64,1332
PROD00000607,Books,1,1,100.0,0.5805,80.86,5.97,1333
PROD00001724,Clothing,1,1,100.0,0.5804,488.14,28.88,1334
PROD00003034,Books,1,1,100.0,0.5804,27.96,20.07,1335
PROD00007794,Books,1,0,0.0,0.5804,372.43,39.26,1336
PROD00004548,Clothing,1,1,100.0,0.5804,278.18,46.6,1337
PROD00001401,Home,1,0,0.0,0.5802,149.0,26.65,1338
PROD00003518,Toys,1,0,0.0,0.5802,98.94,16.72,1339
PROD00000179,Electronics,1,1,100.0,0.5802,80.81,30.75,1340
PROD00000186,Clothing,1,1,100.0,0.5802,360.81,49.0,1341
PROD00002734,Electronics,1,1,100.0,0.5801,208.6,20.5,1342
PROD00008397,Books,1,1,100.0,0.5801,426.32,40.55,1343
PROD00009730,Toys,1,0,0.0,0.5801,179.5,19.14,1344
PROD00007897,Electronics,1,0,0.0,0.58,59.81,47.01,1345
PROD00001250,Clothing,1,1,100.0,0.58,374.02,13.97,1346
PROD00009650,Electronics,1,1,100.0,0.5799,27.8,12.3,1347
PROD00009539,Books,1,0,0.0,0.5798,126.6,41.84,1348
PROD00009168,Clothing,1,1,100.0,0.5797,265.04,29.53,1349
PROD00007683,Books,1,1,100.0,0.5797,65.65,38.34,1350
PROD00005686,Electronics,1,0,0.0,0.5797,208.89,8.87,1351
PROD00006625,Toys,1,0,0.0,0.5797,80.59,29.96,1352
PROD00005384,Toys,1,0,0.0,0.5796,288.18,39.84,1353
PROD00004545,Clothing,1,1,100.0,0.5796,401.64,1.82,1354
PROD00001693,Books,1,1,100.0,0.5795,353.45,7.88,1355
PROD00002260,Toys,1,0,0.0,0.5795,122.98,37.0,1356
PROD00000690,Toys,1,1,100.0,0.5794,166.33,47.4,1357
PROD00009959,Toys,1,1,100.0,0.5794,449.99,40.18,1358
PROD00006581,Books,1,0,0.0,0.5793,53.04,27.84,1359
PROD00001690,Electronics,1,1,100.0,0.5793,382.49,39.65,1360
PROD00006830,Books,1,0,0.0,0.5793,374.79,6.05,1361
PROD00008641,Electronics,1,1,100.0,0.5792,86.99,41.13,1362
PROD00001286,Electronics,1,1,100.0,0.5792,440.66,32.58,1363
PROD00001081,Books,1,0,0.0,0.5791,119.61,25.44,1364
PROD00009299,Books,1,1,100.0,0.5791,212.87,31.87,1365
PROD00007104,Home,1,1,100.0,0.5791,89.54,1.62,1366
PROD00007245,Home,1,1,100.0,0.5791,183.59,41.29,1367
PROD00004552,Books,1,1,100.0,0.579,113.35,12.13,1368
PROD00005150,Home,1,1,100.0,0.579,210.02,39.26,1369
PROD00002676,Clothing,1,0,0.0,0.5789,76.24,38.63,1370
PROD00008638,Home,1,0,0.0,0.5789,127.55,34.72,1371
PROD00003052,Toys,1,0,0.0,0.5789,226.55,37.26,1372
PROD00005239,Electronics,1,1,100.0,0.5788,179.71,37.92,1373
PROD00000318,Electronics,1,1,100.0,0.5788,160.79,47.81,1374
PROD00008310,Clothing,1,1,100.0,0.5786,466.92,41.99,1375
PROD00001187,Books,1,0,0.0,0.5786,5.27,23.96,1376
PROD00006601,Clothing,1,0,0.0,0.5786,442.99,23.95,1377
PROD00006524,Books,1,0,0.0,0.5786,142.99,2.3,1378
PROD00008565,Clothing,1,1,100.0,0.5786,394.09,17.93,1379
PROD00000994,Toys,1,0,0.0,0.5786,164.31,44.72,1380
PROD00006245,Toys,1,0,0.0,0.5786,41.91,13.11,1381
PROD00008011,Home,1,0,0.0,0.5785,198.08,46.89,1382
PROD00003796,Electronics,1,1,100.0,0.5785,86.82,2.37,1383
PROD00009576,Home,1,1,100.0,0.5785,337.81,3.92,1384
PROD00007983,Home,1,0,0.0,0.5785,181.22,19.13,1385
PROD00002905,Toys,1,1,100.0,0.5784,430.82,25.64,1386
PROD00003132,Home,1,0,0.0,0.5784,79.19,2.86,1387
PROD00006042,Clothing,1,0,0.0,0.5784,27.86,45.46,1388
PROD00000998,Electronics,1,1,100.0,0.5783,355.25,44.2,1389
PROD00003024,Clothing,1,0,0.0,0.5783,416.7,43.18,1390
PROD00005587,Books,1,0,0.0,0.5783,332.16,41.48,1391
PROD00002489,Toys,1,1,100.0,0.5783,155.48,18.91,1392
PROD00005511,Toys,1,0,0.0,0.5783,406.91,30.28,1393
PROD00003706,Books,1,1,100.0,0.5783,406.95,30.86,1394
PROD00008845,Clothing,1,1,100.0,0.5782,356.41,35.02,1395
PROD00006699,Clothing,1,1,100.0,0.5782,136.14,9.41,1396
PROD00000951,Home,1,0,0.0,0.5782,399.07,44.44,1397
PROD00009046,Home,1,1,100.0,0.5781,474.42,46.79,1398
PROD00009851,Clothing,1,0,0.0,0.5781,236.04,45.97,1399
PROD00005057,Clothing,1,0,0.0,0.578,39.72,36.17,1400
PROD00001513,Toys,1,1,100.0,0.578,393.68,43.29,1401
PROD00005284,Clothing,1,0,0.0,0.5779,451.01,20.0,1402
PROD00000007,Electronics,1,1,100.0,0.5779,306.39,38.91,1403
PROD00004537,Clothing,1,1,100.0,0.5779,14.89,27.2,1404
PROD00003468,Home,1,1,100.0,0.5778,240.81,21.94,1405
PROD00003631,Home,1,1,100.0,0.5778,157.06,18.98,1406
PROD00002484,Home,1,1,100.0,0.5778,61.66,45.23,1407
PROD00001908,Toys,1,1,100.0,0.5778,40.94,25.54,1408
PROD00002438,Books,1,1,100.0,0.5777,429.65,34.81,1409
PROD00001716,Toys,1,1,100.0,0.5777,457.61,47.76,1410
PROD00005392,Home,1,0,0.0,0.5776,309.03,35.83,1411
PROD00008589,Toys,1,1,100.0,0.5775,214.58,48.83,1412
PROD00000434,Electronics,1,1,100.0,0.5775,67.0,8.4,1413
PROD00007089,Books,1,0,0.0,0.5775,142.08,26.61,1414
PROD00000207,Home,1,0,0.0,0.5775,279.06,42.67,1415
PROD00008245,Books,1,1,100.0,0.5774,409.24,20.06,1416
PROD00006912,Electronics,1,1,100.0,0.5774,478.24,16.33,1417
PROD00004274,Toys,1,1,100.0,0.5773,131.6,29.7,1418
PROD00008829,Electronics,1,1,100.0,0.5772,176.92,39.63,1419
PROD00000224,Home,1,1,100.0,0.5772,170.03,23.19,1420
PROD00000271,Clothing,1,1,100.0,0.5772,282.89,47.82,1421
PROD00006798,Clothing,1,1,100.0,0.5772,318.07,9.58,1422
PROD00005791,Toys,1,0,0.0,0.5772,334.04,25.44,1423
PROD00007377,Toys,1,0,0.0,0.5771,460.86,33.2,1424
PROD00009704,Clothing,1,1,100.0,0.5771,103.78,11.33,1425
PROD00003070,Toys,1,0,0.0,0.5771,328.41,3.85,1426
PROD00000753,Books,1,1,100.0,0.577,23.73,15.83,1427
PROD00008444,Electronics,1,1,100.0,0.577,236.58,43.31,1428
PROD00007519,Home,1,0,0.0,0.577,148.73,13.87,1429
PROD00003495,Electronics,1,0,0.0,0.577,377.79,49.96,1430
PROD00002683,Clothing,1,0,0.0,0.5769,163.81,31.91,1431
PROD00006177,Electronics,1,0,0.0,0.5769,284.36,6.66,1432
PROD00009605,Clothing,1,0,0.0,0.5769,438.4,33.48,1433
PROD00006821,Home,1,1,100.0,0.5769,5.9,23.06,1434
PROD00009890,Books,1,1,100.0,0.5769,119.17,42.05,1435
PROD00006351,Clothing,1,0,0.0,0.5769,16.46,48.49,1436
PROD00003826,Home,1,1,100.0,0.5769,172.09,38.16,1437
PROD00005448,Clothing,1,1,100.0,0.5768,60.32,24.6,1438
PROD00000989,Electronics,1,0,0.0,0.5768,190.42,35.55,1439
PROD00001419,Electronics,1,0,0.0,0.5768,25.44,43.97,1440
PROD00009210,Clothing,1,0,0.0,0.5767,126.88,2.44,1441
PROD00007143,Home,1,1,100.0,0.5767,397.47,44.88,1442
PROD00006462,Home,1,0,0.0,0.5767,74.11,48.93,1443
PROD00003335,Books,1,1,100.0,0.5766,422.89,11.9,1444
PROD00004308,Electronics,1,1,100.0,0.5766,87.8,20.5,1445
PROD00006843,Toys,1,1,100.0,0.5766,465.61,5.36,1446
PROD00008451,Home,1,1,100.0,0.5766,432.18,27.11,1447
PROD00005888,Clothing,1,1,100.0,0.5766,432.28,18.32,1448
PROD00005856,Clothing,1,1,100.0,0.5765,215.12,17.07,1449
PROD00009235,Clothing,1,1,100.0,0.5765,324.34,14.43,1450
PROD00002618,Electronics,1,0,0.0,0.5764,169.29,0.87,1451
PROD00009516,Toys,1,0,0.0,0.5764,173.86,5.37,1452
PROD00008996,Clothing,1,0,0.0,0.5763,277.28,3.94,1453
PROD00003759,Books,1,1,100.0,0.5763,393.62,32.54,1454
PROD00003948,Toys,1,0,0.0,0.5763,497.84,47.82,1455
PROD00007950,Electronics,1,1,100.0,0.5762,148.08,22.11,1456
PROD00006776,Toys,1,0,0.0,0.5762,483.2,41.9,1457
PROD00004549,Home,1,0,0.0,0.5762,315.9,45.23,1458
PROD00000702,Clothing,1,0,0.0,0.5762,285.89,6.05,1459
PROD00003605,Toys,1,1,100.0,0.5761,467.23,13.79,1460
PROD00009591,Home,1,0,0.0,0.5761,361.26,3.63,1461
PROD00004470,Electronics,1,0,0.0,0.5761,387.81,28.31,1462
PROD00001768,Books,1,0,0.0,0.5759,92.63,14.96,1463
PROD00006025,Toys,1,1,100.0,0.5759,14.96,25.45,1464
PROD00008838,Electronics,1,0,0.0,0.5758,493.19,27.07,1465
PROD00007588,Books,1,1,100.0,0.5758,490.06,46.2,1466
PROD00002160,Toys,1,0,0.0,0.5757,71.73,2.73,1467
PROD00001719,Books,1,1,100.0,0.5757,385.48,22.39,1468
PROD00006630,Home,1,1,100.0,0.5756,421.33,27.76,1469
PROD00006204,Clothing,1,0,0.0,0.5756,331.58,43.0,1470
PROD00009696,Toys,1,1,100.0,0.5755,18.83,17.18,1471
PROD00009519,Electronics,1,1,100.0,0.5755,394.27,43.15,1472
PROD00009255,Electronics,1,1,100.0,0.5755,225.9,47.89,1473
PROD00004623,Books,1,0,0.0,0.5755,36.43,27.39,1474
PROD00000462,Electronics,1,0,0.0,0.5755,59.54,38.84,1475
PROD00008067,Toys,1,1,100.0,0.5754,295.2,30.55,1476
PROD00007074,Electronics,1,1,100.0,0.5754,8.59,33.64,1477
PROD00008246,Toys,1,0,0.0,0.5754,54.72,26.06,1478
PROD00008251,Books,1,0,0.0,0.5753,81.22,20.94,1479
PROD00007770,Electronics,1,1,100.0,0.5753,359.26,28.86,1480
PROD00006511,Home,1,1,100.0,0.5752,84.78,11.0,1481
PROD00001022,Electronics,1,1,100.0,0.5752,402.62,21.31,1482
PROD00004498,Clothing,1,1,100.0,0.5752,244.12,13.62,1483
PROD00007086,Electronics,1,1,100.0,0.5752,97.95,3.63,1484
PROD00008127,Home,1,0,0.0,0.5752,31.04,4.47,1485
PROD00003366,Books,1,0,0.0,0.5751,132.08,44.7,1486
PROD00006039,Books,1,1,100.0,0.5751,309.82,32.89,1487
PROD00005129,Electronics,1,1,100.0,0.5751,282.34,49.16,1488
PROD00008099,Books,1,1,100.0,0.575,451.99,34.62,1489
PROD00003297,Electronics,1,0,0.0,0.575,381.13,11.74,1490
PROD00008781,Electronics,1,0,0.0,0.575,190.43,27.9,1491
PROD00008128,Books,1,1,100.0,0.575,483.07,0.09,1492
PROD00005698,Clothing,1,0,0.0,0.575,354.94,44.72,1493
PROD00000204,Clothing,1,1,100.0,0.5749,362.81,21.11,1494
PROD00006263,Clothing,1,1,100.0,0.5749,242.73,17.38,1495
PROD00005009,Books,1,0,0.0,0.5749,210.03,21.45,1496
PROD00007881,Books,1,0,0.0,0.5748,436.48,37.93,1497
PROD00007419,Home,1,0,0.0,0.5748,413.96,13.06,1498
PROD00009836,Clothing,1,1,100.0,0.5747,299.7,7.07,1499
PROD00001414,Home,1,1,100.0,0.5747,99.37,38.78,1500
PROD00009958,Clothing,1,1,100.0,0.5747,365.35,18.73,1501
PROD00009573,Books,1,1,100.0,0.5747,20.61,21.57,1502
PROD00004431,Electronics,1,1,100.0,0.5746,231.9,26.65,1503
PROD00000123,Electronics,1,1,100.0,0.5746,490.8,43.37,1504
PROD00005248,Books,1,0,0.0,0.5746,120.4,46.96,1505
PROD00007364,Clothing,1,1,100.0,0.5746,47.38,1.89,1506
PROD00000278,Books,1,1,100.0,0.5746,161.86,26.28,1507
PROD00004930,Books,1,1,100.0,0.5745,233.79,42.9,1508
PROD00007372,Electronics,1,1,100.0,0.5745,139.17,18.37,1509
PROD00000189,Clothing,1,0,0.0,0.5744,406.41,49.99,1510
PROD00002995,Books,1,1,100.0,0.5744,17.47,30.5,1511
PROD00002613,Electronics,1,1,100.0,0.5744,212.16,46.88,1512
PROD00009225,Electronics,1,0,0.0,0.5744,124.62,22.65,1513
PROD00006719,Books,1,0,0.0,0.5743,465.59,13.93,1514
PROD00006672,Clothing,1,0,0.0,0.5743,180.01,42.45,1515
PROD00008976,Books,1,0,0.0,0.5743,70.41,36.79,1516
PROD00005130,Electronics,1,0,0.0,0.5742,158.75,32.16,1517
PROD00000510,Home,1,1,100.0,0.5742,346.91,14.64,1518
PROD00002651,Home,1,1,100.0,0.5742,315.58,48.94,1519
PROD00005719,Home,1,1,100.0,0.5741,352.05,33.99,1520
PROD00007607,Home,1,1,100.0,0.5741,97.2,15.87,1521
PROD00003234,Electronics,1,0,0.0,0.5741,234.94,47.09,1522
PROD00002265,Home,1,0,0.0,0.5741,272.36,13.18,1523
PROD00005049,Home,1,1,100.0,0.574,205.51,29.1,1524
PROD00007408,Electronics,1,1,100.0,0.574,462.64,24.14,1525
PROD00006951,Home,1,0,0.0,0.574,85.8,40.94,1526
PROD00002722,Toys,1,0,0.0,0.5739,276.61,16.29,1527
PROD00008677,Books,1,1,100.0,0.5739,91.36,20.6,1528
PROD00007412,Clothing,1,0,0.0,0.5738,11.2,17.57,1529
PROD00000840,Clothing,1,1,100.0,0.5736,464.14,7.42,1530
PROD00000562,Electronics,1,1,100.0,0.5736,75.28,0.17,1531
PROD00001001,Books,1,0,0.0,0.5735,197.6,42.28,1532
PROD00009313,Toys,1,1,100.0,0.5735,12.81,15.82,1533
PROD00002887,Electronics,1,0,0.0,0.5735,396.76,9.54,1534
PROD00004495,Electronics,1,1,100.0,0.5734,430.76,43.97,1535
PROD00009964,Home,1,0,0.0,0.5734,13.31,21.83,1536
PROD00000266,Toys,1,1,100.0,0.5734,333.67,40.16,1537
PROD00002010,Electronics,1,1,100.0,0.5733,106.54,22.27,1538
PROD00006141,Toys,1,1,100.0,0.5733,254.37,24.5,1539
PROD00009855,Toys,1,1,100.0,0.5733,45.53,27.93,1540
PROD00000793,Electronics,1,0,0.0,0.5732,421.45,18.86,1541
PROD00007650,Clothing,1,0,0.0,0.5731,295.86,25.85,1542
PROD00003836,Clothing,1,1,100.0,0.5731,165.23,21.29,1543
PROD00001767,Electronics,1,1,100.0,0.5731,442.06,4.42,1544
PROD00006992,Toys,1,1,100.0,0.5731,484.11,31.36,1545
PROD00003781,Home,1,0,0.0,0.573,293.38,36.28,1546
PROD00009039,Electronics,1,1,100.0,0.5729,133.31,38.4,1547
PROD00002836,Toys,1,0,0.0,0.5729,328.66,45.78,1548
PROD00003318,Electronics,1,1,100.0,0.5729,182.12,35.88,1549
PROD00004752,Books,1,1,100.0,0.5729,191.91,14.52,1550
PROD00004310,Clothing,1,0,0.0,0.5728,389.06,4.23,1551
PROD00009820,Toys,1,1,100.0,0.5728,48.75,46.3,1552
PROD00005241,Clothing,1,1,100.0,0.5728,289.14,15.97,1553
PROD00004851,Books,1,0,0.0,0.5728,482.35,35.65,1554
PROD00009450,Toys,1,1,100.0,0.5728,381.45,32.09,1555
PROD00009637,Books,1,1,100.0,0.5728,57.64,6.62,1556
PROD00006322,Home,1,0,0.0,0.5727,298.01,5.95,1557
PROD00000178,Books,1,0,0.0,0.5727,130.9,14.17,1558
PROD00009091,Home,1,0,0.0,0.5726,173.98,22.98,1559
PROD00002785,Electronics,1,1,100.0,0.5726,296.14,33.71,1560
PROD00006681,Electronics,1,1,100.0,0.5726,438.44,17.26,1561
PROD00009479,Clothing,1,1,100.0,0.5726,196.82,11.59,1562
PROD00009741,Books,1,1,100.0,0.5725,188.52,36.21,1563
PROD00002416,Toys,1,1,100.0,0.5725,314.82,37.38,1564
PROD00008068,Clothing,1,1,100.0,0.5725,396.09,40.28,1565
PROD00001893,Books,1,0,0.0,0.5724,253.2,33.16,1566
PROD00009867,Books,1,1,100.0,0.5723,186.89,11.32,1567
PROD00000079,Electronics,1,0,0.0,0.5723,231.65,45.83,1568
PROD00006600,Clothing,1,0,0.0,0.5723,57.98,34.06,1569
PROD00004390,Toys,1,1,100.0,0.5722,199.72,20.72,1570
PROD00008581,Clothing,1,0,0.0,0.5722,445.21,30.08,1571
PROD00007208,Home,1,1,100.0,0.5721,312.66,36.87,1572
PROD00007687,Clothing,1,0,0.0,0.5721,152.67,28.04,1573
PROD00005782,Books,1,1,100.0,0.572,86.77,8.78,1574
PROD00003174,Clothing,1,1,100.0,0.5719,179.91,45.37,1575
PROD00000899,Clothing,1,0,0.0,0.5719,19.96,12.06,1576
PROD00005988,Home,1,0,0.0,0.5719,312.54,30.62,1577
PROD00006273,Books,1,0,0.0,0.5719,99.24,14.12,1578
PROD00006808,Books,1,0,0.0,0.5719,150.87,10.56,1579
PROD00007883,Books,1,1,100.0,0.5718,124.38,15.0,1580
PROD00001098,Electronics,1,1,100.0,0.5718,157.16,30.42,1581
PROD00004485,Clothing,1,1,100.0,0.5718,207.83,15.05,1582
PROD00008916,Clothing,1,0,0.0,0.5718,469.18,11.73,1583
PROD00005369,Books,1,0,0.0,0.5718,442.18,36.21,1584
PROD00001543,Toys,1,0,0.0,0.5717,301.38,13.97,1585
PROD00009839,Electronics,1,1,100.0,0.5717,458.25,32.71,1586
PROD00007022,Electronics,1,1,100.0,0.5717,306.7,39.14,1587
PROD00005891,Home,1,0,0.0,0.5717,110.86,9.68,1588
PROD00005553,Clothing,1,0,0.0,0.5717,367.43,48.05,1589
PROD00001107,Electronics,1,0,0.0,0.5716,202.07,31.57,1590
PROD00008079,Home,1,0,0.0,0.5716,437.25,46.97,1591
PROD00000556,Electronics,1,0,0.0,0.5716,355.68,2.26,1592
PROD00001801,Toys,1,1,100.0,0.5715,453.15,13.87,1593
PROD00002171,Toys,1,1,100.0,0.5715,241.55,44.64,1594
PROD00009214,Home,1,1,100.0,0.5715,307.04,34.94,1595
PROD00007869,Home,1,1,100.0,0.5714,81.56,49.57,1596
PROD00009223,Home,1,0,0.0,0.5714,96.96,39.58,1597
PROD00002724,Clothing,1,1,100.0,0.5714,470.4,29.01,1598
PROD00002072,Books,1,1,100.0,0.5714,299.26,31.68,1599
PROD00007904,Electronics,1,0,0.0,0.5713,296.77,4.13,1600
PROD00003437,Toys,1,1,100.0,0.5713,457.61,1.19,1601
PROD00003158,Home,1,1,100.0,0.5713,287.44,21.78,1602
PROD00003438,Clothing,1,0,0.0,0.5712,42.97,18.37,1603
PROD00000264,Books,1,0,0.0,0.5711,223.1,48.21,1604
PROD00006819,Toys,1,1,100.0,0.5711,277.92,48.39,1605
PROD00006746,Books,1,0,0.0,0.5711,358.18,8.85,1606
PROD00005159,Books,1,0,0.0,0.5711,418.54,15.01,1607
PROD00008355,Books,1,0,0.0,0.571,379.8,8.89,1608
PROD00000112,Clothing,1,1,100.0,0.571,259.57,40.28,1609
PROD00003214,Clothing,1,1,100.0,0.5709,241.72,33.57,1610
PROD00007432,Clothing,1,1,100.0,0.5709,5.78,42.21,1611
PROD00002469,Home,1,1,100.0,0.5709,276.07,3.65,1612
PROD00004196,Electronics,1,1,100.0,0.5708,268.79,30.91,1613
